x,y,pid
-30.894455,15.84506,13
-103.44004,-17.217787,13
26.447968,-12.407648,13
25.253075,-5.190497,13
57.80099,33.89274,13
-62.648853,5.8132644,13
-42.017876,35.98122,13
-73.99505,41.572056,13
-33.070004,58.390095,13
13.194707,23.594818,13
-3.8999581,-26.989092,13
13.72679,-15.319327,13
5.6599154,-22.389582,13
-34.664505,30.843319,13
-54.238384,-40.512524,13
-51.795246,-22.93786,13
29.454102,-20.481388,13
-8.81145,-39.363186,13
21.91639,-9.702925,13
4.1071815,-25.620377,13
-9.297475,-50.61871,13
79.29041,-23.273283,13
38.92824,-12.045265,13
4.5639353,-25.889462,13
-39.8686,-9.169895,13
-8.516406,-26.504887,13
47.015762,-75.78644,13
5.2107725,30.734812,13
36.79346,-47.378212,13
12.749542,0.2086138,13
27.556574,-13.978974,13
48.409748,-25.876598,13
-32.51038,-29.747763,13
-36.837467,19.156656,13
16.804296,5.450432,13
-3.372717,112.48153,13
29.10164,33.784145,13
-28.029041,41.713303,13
-38.34347,-11.059274,13
61.675446,-19.899368,13
21.084064,-0.3307516,13
26.254805,23.147104,13
51.66746,-72.81172,13
40.087173,-33.67726,13
7.816042,14.423121,13
-56.116188,-64.70414,13
-13.881918,-60.893852,13
6.4633393,6.3834805,13
-6.0318084,-36.834507,13
3.6427228,13.72609,13
-7.1554074,-22.675627,13
1.5006671,-66.02752,13
8.309256,-44.40084,13
-43.83474,-39.06374,13
-21.112944,-8.710025,13
11.616891,-48.263096,13
-15.689757,-42.498405,13
74.38002,-30.316343,13
45.320778,-39.205006,13
0.5289932,9.811153,13
7.8315134,-44.731632,13
-13.700481,-43.132584,13
52.241104,-31.471684,13
42.541428,-5.07486,13
-44.762127,2.8723507,13
-4.991872,-30.642754,13
8.1172695,-44.629986,13
-48.336567,-10.365311,13
41.068153,32.50079,13
48.696213,-59.98837,13
-66.7513,55.50421,13
81.60302,-24.167164,13
68.00412,-33.86583,13
51.22436,-24.45066,13
63.57932,-19.687407,13
-26.870802,28.482412,13
67.260254,-6.4491425,13
39.367317,-22.348616,13
24.655794,52.283207,13
87.66278,-29.648651,13
13.500147,-4.470073,13
-2.208892,41.445354,13
74.78237,-27.061546,13
-49.051765,-16.87465,13
-48.03861,-10.480731,13
36.11358,17.163406,13
96.66827,-18.722523,13
-32.76891,33.87743,13
-62.484215,7.0963926,13
41.635864,-24.734276,13
-39.5622,25.009392,13
15.43527,-31.82636,13
-29.727993,-6.749093,13
40.69792,-9.600665,13
-40.71464,-15.730652,13
-8.036986,-1.7657565,13
-2.1945677,-11.885962,13
-45.69899,-10.672344,13
-31.064928,88.32486,13
1.5593954,5.5661635,13
39.56396,-13.053191,13
-47.487755,-7.507805,13
-26.483625,-14.038707,13
11.281528,-7.118476,13
-37.031986,26.560656,13
2.9816692,21.502344,13
-10.975509,1.8165194,13
-45.473564,-4.3852296,13
-18.121944,-0.78524065,13
70.3506,-23.873392,13
-32.829174,-23.24889,13
9.537103,-22.09282,13
48.92585,-38.683777,13
-11.032722,16.277187,13
60.43981,-50.37795,13
56.044384,-18.872807,13
-55.653343,19.842804,13
-2.7329714,-66.80336,13
-30.031502,20.36418,13
47.301388,-28.754337,13
67.29802,5.439948,13
59.75656,-15.799421,13
45.2082,28.282682,13
-47.586708,27.889471,13
-61.166134,-6.7349424,13
-34.60416,53.852016,13
-3.4169466,-32.95557,13
43.19379,-15.184974,13
79.68675,-30.356588,13
-25.992525,27.01741,13
70.83524,-27.80654,13
31.349031,-66.652664,13
13.662814,14.985577,13
31.754124,-14.3047,13
25.639372,-48.217125,13
-31.504002,26.683754,13
48.627335,-59.99915,13
-38.03759,6.868307,13
49.651524,3.6327322,13
-37.798225,-9.171201,13
-8.864869,-36.597286,13
-1.0256336,18.099083,13
85.82873,-28.960238,13
26.145868,-19.653746,13
-25.616096,24.501,13
11.689911,61.699867,13
-48.065132,28.869606,13
-47.10768,-5.1603866,13
1.3549254,14.939594,13
-10.1122675,-43.618748,13
16.975948,0.962638,13
55.537224,-33.934498,13
60.09502,-22.38403,13
41.15352,-15.666784,13
51.907684,39.003883,13
-88.32549,13.995398,13
79.31056,-33.822403,13
69.85182,-9.755042,13
-67.32123,-16.593954,13
57.22681,-75.51512,13
5.513372,-8.49465,13
-65.51443,-49.96395,13
26.381626,-30.194746,13
-103.388245,-17.249165,13
0.032696303,1.2603719,13
-18.833391,-35.212795,13
-6.327349,-43.52144,13
-21.907932,30.072449,13
-12.987959,-22.19071,13
62.801395,-23.200476,13
-8.925604,48.512695,13
-61.38557,-54.796337,13
-26.98456,24.003372,13
-12.155161,43.004715,13
49.32715,18.319578,13
1.1265727,45.63724,13
-46.954227,-1.2569346,13
69.613174,-20.957405,13
56.705814,-21.573618,13
-0.8626215,76.767075,13
61.539085,-16.998188,13
-38.816177,49.022068,13
-48.814823,-5.566458,13
45.268814,-23.4911,13
37.48833,-62.01988,13
12.173559,42.794987,13
-29.365892,16.29419,13
-39.299526,-45.4558,13
-47.20909,2.7094703,13
9.884297,-30.328955,13
-5.636269,-39.196987,13
-1.166777,37.45656,13
-18.0825,10.732462,13
87.661064,-29.648582,13
-31.525806,-15.161715,13
27.113297,-51.2102,13
0.53093344,8.463251,13
-6.5108767,-18.524868,13
45.882187,16.355146,13
51.905834,38.999035,13
-46.867165,5.4182925,13
-3.137585,10.121176,13
-59.61165,23.155512,13
-72.43457,-33.964897,13
-40.08722,-9.913429,13
-42.190395,24.966248,13
64.13571,50.236336,13
-24.675686,-37.379337,13
-1.9303262,-58.98552,13
61.48376,-39.34371,13
27.771442,-62.810215,13
79.01344,-25.713007,13
69.796135,-22.088501,13
56.257378,18.374588,13
36.85069,49.02876,13
63.86022,20.24625,13
68.937904,16.172222,13
2.2341454,-44.469265,13
28.449816,-5.629173,13
47.292007,-28.40097,13
-51.330856,-31.35928,13
45.128906,-23.527895,13
29.881088,-22.77513,13
5.048392,8.039909,13
24.815493,-0.8147174,13
37.55879,-51.580082,13
35.042377,-13.749378,13
15.030739,-48.27498,13
23.362938,15.648114,13
-18.647385,39.21576,13
16.771832,-52.70571,13
-16.996078,-42.482346,13
-24.329737,32.912632,13
-3.8033252,15.962468,13
-48.611385,27.409594,13
-8.9344,-43.149357,13
-37.653255,3.7389102,13
11.476039,-63.67434,13
-59.447968,4.4408092,13
-26.811533,-25.39804,13
-15.6362505,-16.368229,13
-0.9986723,-15.53775,13
29.651884,-37.351585,13
16.73777,15.7099495,13
-2.6500282,8.078415,13
38.678288,-40.08225,13
6.361512,37.502876,13
17.846338,10.838435,13
7.392495,-13.840335,13
30.531273,-48.400326,13
-36.810352,29.185347,13
86.50267,-17.420988,13
-10.803854,-83.29805,13
45.597893,-70.73535,13
78.38156,-25.274208,13
58.949444,-24.61042,13
18.23997,-30.085804,13
-46.560616,27.488646,13
3.6371582,-8.139566,13
-16.927752,-40.69611,13
32.18978,-15.813453,13
-48.28677,-14.40626,13
30.23832,-81.34375,13
39.82629,-5.863025,13
-8.771047,-44.470493,13
47.90555,-31.353188,13
-55.02098,3.0837064,13
43.18308,-3.5530543,13
6.8664412,5.8317866,13
-2.3086379,-32.263317,13
84.9264,3.9399867,13
68.22125,-28.500656,13
44.108753,-35.604744,13
82.44309,-31.56057,13
74.09879,-5.3577223,13
-38.744324,-8.623035,13
-11.538765,-66.40945,13
-3.129286,11.790078,13
-46.85972,15.76314,13
-0.028365554,-33.04297,13
-67.56678,-48.97468,13
-48.372066,1.5205561,13
-12.141706,-57.25386,13
70.4365,-27.035248,13
72.82773,-31.096758,13
-64.14119,-12.356133,13
37.803837,-3.0392878,13
61.739407,-27.12727,13
-46.347187,4.0746713,13
69.44196,-28.442802,13
68.900604,-26.016167,13
-2.354279,13.182467,13
-36.24006,32.362705,13
56.894012,-2.0432887,13
39.366608,-14.669942,13
57.295235,-16.021666,13
-47.50212,-49.905304,13
-103.42327,-17.224216,13
62.37786,-44.76928,13
77.9527,-47.780083,13
69.21264,8.428702,13
-2.1405337,47.446877,13
60.438667,-50.37772,13
19.404146,51.945107,13
11.52303,-11.739287,13
36.84574,-11.931954,13
36.576492,-82.53334,13
14.395449,-1.4985499,13
68.976944,-30.044144,13
-13.302624,36.03705,13
19.395216,-21.183302,13
6.565948,-1.7412729,13
71.07344,-31.086996,13
-11.635722,-0.6505811,13
-29.054197,39.11416,13
51.373528,4.5905805,13
-25.34809,36.19678,13
61.36983,-22.64919,13
-48.37085,33.996326,13
29.757854,-20.154638,13
-4.793614,-31.18621,13
-65.63784,-47.56288,13
73.44147,-27.94327,13
-31.114677,39.97087,13
34.86518,21.784494,13
65.7392,-38.00649,13
75.45478,4.7060676,13
-2.981458,-57.84355,13
13.255908,2.6886709,13
52.04549,81.081764,13
5.804603,6.9308124,13
-38.08781,20.641071,13
4.0669637,-3.142728,13
-39.306114,-45.44942,13
-12.822968,17.955116,13
-57.008663,-35.081123,13
23.403168,-7.4080024,13
-27.617796,-14.066946,13
23.842043,-45.368294,13
-42.194485,30.834951,13
-27.856102,29.474468,13
63.820774,-10.291399,13
-47.928024,5.2881217,13
-63.428944,66.88004,13
-37.138584,26.544657,13
-43.435074,39.46181,13
-13.430677,-26.221254,13
35.702526,17.865221,13
2.4208245,18.627016,13
81.69803,-66.431274,14
25.862133,49.344383,14
25.50825,-68.00728,14
37.464027,-55.660442,14
67.78225,-3.6314323,14
78.94021,14.879226,14
-9.861391,36.336155,14
-20.168236,-11.866705,14
22.234873,44.885822,14
-19.15666,47.0369,14
-17.713184,-20.692598,14
38.615555,29.173576,14
-43.61324,-28.468525,14
21.447826,23.712044,14
22.0762,-66.97235,14
20.380861,-29.569958,14
27.851662,43.41533,14
-17.35054,-18.56447,14
-35.043465,-86.036934,14
19.797283,7.6047964,14
27.055922,-87.780624,14
-20.057924,89.10077,14
-41.0979,-15.008128,14
17.496243,-31.508448,14
21.476906,-57.479332,14
-26.509789,8.388068,14
80.956825,-16.990444,14
29.686995,-76.634,14
-40.217674,22.08475,14
14.733619,-79.3671,14
18.227713,-8.156695,14
43.341305,-26.283703,14
51.886253,-59.62555,14
-3.1560006,-37.92557,14
69.57512,33.54248,14
1.1299245,-69.58189,14
52.69754,-44.172367,14
-47.18336,41.393814,14
-7.7243166,-36.758274,14
39.574802,-37.33007,14
20.00498,0.48810545,14
32.464558,55.800903,14
4.6268764,-57.52266,14
30.388762,-38.89722,14
44.24483,16.83653,14
53.283512,46.840477,14
-59.4815,63.39025,14
2.827873,38.87464,14
-6.640461,-20.90118,14
34.58225,34.656017,14
23.157675,-52.01312,14
20.363506,-11.118311,14
47.2477,-34.217247,14
92.99614,-24.653454,14
65.49149,-14.718588,14
78.052086,-39.92414,14
-6.3886514,16.380724,14
-23.244596,69.13918,14
83.83019,-22.17865,14
-4.1946244,-27.494446,14
-45.440334,-37.012733,14
46.503063,21.664309,14
-6.657953,12.996967,14
11.658667,-34.40259,14
28.143993,1.9804265,14
-7.047811,-8.039083,14
16.644896,-42.32784,14
57.644268,28.371395,14
42.376347,-14.740421,14
38.7496,11.602224,14
25.952202,-57.644394,14
14.067883,-22.44296,14
0.4276347,22.185863,14
57.23475,-12.723899,14
-58.956043,63.429203,14
-15.417881,-30.902163,14
64.43422,10.484844,14
59.860703,4.131777,14
52.265293,-61.373028,14
11.311407,18.680737,14
26.533476,-10.000474,14
-13.097177,-15.055292,14
-7.0274076,-32.294525,14
15.868804,-90.80379,14
75.96548,-12.73854,14
-60.988823,42.987267,14
79.7771,1.2723861,14
74.66983,-21.155901,14
-9.661694,-7.723272,14
56.98111,-35.285515,14
70.95042,-22.049622,14
32.156513,10.798049,14
53.28215,46.840687,14
-50.74607,29.170044,14
35.32908,0.4210008,14
-10.631647,-38.141674,14
48.259247,-3.5920942,14
-54.07095,46.583458,14
17.159029,42.960854,14
9.942322,-3.709287,14
64.180046,-32.139133,14
71.045845,-4.4781284,14
-30.946531,-49.831318,14
10.167844,-45.705585,14
-44.738285,-1.5778841,14
32.73723,-33.188908,14
43.01413,-40.716476,14
65.2316,-34.76165,14
34.592705,-52.749245,14
-35.931664,-19.78379,14
-34.762875,-16.560452,14
34.929066,-49.880142,14
56.478737,-48.177784,14
69.57229,33.749462,14
10.814198,-22.475138,14
23.33651,0.8600853,14
87.01439,29.659662,14
-34.358902,-82.580826,14
-61.981995,60.17354,14
28.272648,-19.082651,14
-10.100054,30.662575,14
27.402838,-17.708681,14
-11.332802,17.505651,14
7.6599684,-76.26983,14
31.90108,17.6372,14
-65.373604,55.37398,14
-8.862712,23.472233,14
-55.252445,24.095333,14
55.911358,-11.524256,14
55.105354,-46.620823,14
19.690184,-31.649372,14
14.093239,-17.043228,14
76.24511,-22.91414,14
-48.346718,66.56391,14
-77.76485,14.622578,14
32.656097,21.98434,14
-14.693235,-20.860792,14
-45.954876,43.839092,14
65.87131,42.050907,14
-40.115604,22.24771,14
-15.839922,-88.91916,14
-41.516453,47.618805,14
-24.082218,-74.167114,14
-4.8485756,-23.909481,14
64.935974,-26.903412,14
-15.328023,1.5926304,14
79.13127,14.66659,14
79.398994,-26.09274,14
-7.804986,28.117226,14
-58.57372,40.06467,14
-2.9305642,-28.856426,14
75.931725,12.494129,14
19.044586,9.151045,14
-69.30463,40.0707,14
-55.854225,43.294006,14
43.33318,-39.175007,14
-1.7630702,22.38966,14
23.993769,39.90706,14
68.86437,-40.01391,14
63.34765,-31.748419,14
-33.08821,-32.464905,14
61.14045,-61.182796,14
88.32081,-14.026045,14
-0.035367414,10.78287,14
26.932812,-10.331392,14
82.99144,-30.64011,14
55.067078,-23.21661,14
-14.535495,-32.976227,14
-50.86626,37.704487,14
19.232391,-41.5653,14
-2.787048,12.224501,14
-46.569626,46.110207,14
85.55272,19.860136,14
17.78159,-41.77482,14
-10.694074,-13.681437,14
81.64047,-29.298025,14
-46.510624,34.174038,14
70.043,-49.524628,14
41.42018,-19.635683,14
13.416663,-26.36706,14
74.397575,-45.78945,14
94.80681,10.501906,14
72.217865,-58.44836,14
94.81808,10.386167,14
76.19417,-15.563819,14
15.124447,-51.454258,14
68.84291,-40.016315,14
62.956516,-3.2261858,14
-30.670717,-57.17597,14
55.07457,23.41253,14
52.74852,-19.802994,14
44.75175,4.9770064,14
59.86341,24.887388,14
73.802284,-33.213963,14
68.98611,-34.285896,14
-25.443209,-44.91558,14
13.913809,13.358404,14
58.178356,-21.80133,14
-52.90739,41.18395,14
-29.35482,-42.862133,14
16.725845,22.105217,14
-19.82414,1.6329092,14
-37.59864,-34.119923,14
38.260494,-9.38774,14
74.21098,7.1726437,14
21.285894,23.47129,14
-35.602196,-40.527874,14
-21.832153,37.17797,14
-51.276505,42.792984,14
-59.847126,52.63787,14
16.830784,-37.637596,14
-11.657193,6.028518,14
53.391186,-15.149536,14
38.35348,-82.911804,14
72.133675,-30.93829,14
24.919874,38.125565,14
-38.95707,45.150993,14
25.528557,-3.2137384,14
-12.934256,-38.35727,14
-6.768428,38.06863,14
-13.556021,-23.126823,14
31.20987,-4.6503186,14
-0.14036506,-18.665787,14
-44.878838,55.05859,14
47.68103,-55.114807,14
6.3774176,3.7021382,14
-6.5841002,-19.03724,14
33.32519,59.642124,14
58.72905,43.452465,14
-22.254107,-52.09323,14
52.93844,-65.90073,14
-43.086758,38.987827,14
15.430026,-62.928844,14
-43.048233,69.17192,14
68.04595,-23.345993,14
72.348206,-45.346676,14
11.813421,-11.814296,14
6.62813,-3.938538,14
12.241031,42.655334,14
32.998745,24.779898,14
-3.1098073,20.057594,14
47.41035,-3.7438009,14
-45.06009,57.047413,14
64.54181,-4.183977,14
29.63561,-53.21392,14
69.78623,-18.649387,14
12.021481,-50.922405,14
-8.091925,30.72563,14
-6.555602,-46.73486,14
69.18344,-23.816523,14
50.961292,-3.0364563,14
30.58982,30.676468,14
-2.1418142,-11.872181,14
7.2637296,-26.34884,14
64.798645,17.124453,14
48.683113,0.64821726,14
-46.840412,43.495476,14
42.38239,-9.956495,14
45.368034,12.441603,14
30.263386,28.46308,14
18.756126,-1.271524,14
66.52452,-25.62467,14
-47.179703,41.388737,14
-50.65717,40.892372,14
3.1825686,-50.666275,14
-33.296818,-15.547502,14
-8.8876095,25.863485,14
-41.56443,38.610146,14
14.793348,-26.981077,14
23.050968,-26.526163,14
50.046265,-24.335476,14
-23.567648,-61.53956,14
-43.627445,60.489662,14
-56.798256,55.645504,14
19.689856,-18.685965,14
77.666466,-22.77638,14
49.693233,42.158024,14
-41.242744,47.42303,14
-12.949623,13.504641,14
7.5481124,-9.741271,14
-60.569134,39.37061,14
-2.1848814,4.6008697,14
-13.742349,32.51088,14
81.89588,-33.307648,14
30.09491,-38.165318,14
-25.717255,56.136566,14
-22.696918,-6.7596436,14
-1.9983546,-9.945457,14
21.466805,-74.705086,14
-41.6649,-37.59736,14
-37.319607,67.3219,14
18.71811,-45.24978,14
75.49026,19.356674,14
55.905495,-29.634886,14
61.688835,-70.60528,14
-28.612164,-78.38896,14
91.56242,-6.9114676,14
78.08353,-44.658077,14
75.062904,0.27603978,14
-54.627083,48.26163,14
-9.477469,32.51857,14
60.317253,-28.523796,14
0.5694691,-14.424518,14
-11.793455,75.90178,14
29.003225,-39.377098,14
-15.126224,-8.362602,14
42.009525,11.726427,14
-50.79069,57.451397,14
17.401531,-6.554325,14
37.450863,-20.522806,14
26.963667,-9.84322,14
97.08648,-29.5179,14
-16.332003,5.4815974,14
-2.0085661,29.655088,14
27.428234,3.857297,14
-25.8053,2.3021853,14
-49.42544,49.46281,14
25.084719,8.402307,14
56.522648,-54.34399,14
24.298494,1.4516369,14
25.385626,-43.218136,14
67.744804,-66.52735,14
76.00434,-35.497543,14
-1.3646008,32.47744,14
-21.349007,3.909273,14
78.88553,-43.57733,14
-7.706777,6.3309646,14
-8.639609,-26.157038,14
-32.303314,-0.5279764,14
-69.67505,9.891561,14
48.987232,20.536783,14
38.06793,1.3498605,14
-7.0719934,28.016884,14
-1.9720451,-14.591678,14
-44.046276,50.502357,14
-20.650238,24.08523,14
-53.00438,39.805416,14
-9.420105,-29.8273,14
-46.133083,55.446648,14
59.697517,-34.917957,14
55.207306,-22.852448,14
47.314434,-10.987563,14
22.193508,30.289557,14
-62.44847,66.21085,14
-23.751732,-50.115665,14
38.257572,-70.0936,14
67.28555,-25.722519,14
80.499435,27.50212,14
24.689209,-15.819399,14
-4.535011,-6.7907753,14
-16.962435,35.52918,14
45.262714,20.901619,14
-59.29239,37.08835,14
-66.87404,48.62132,14
38.008305,-7.438989,14
85.77979,-25.146511,14
50.749725,-43.30401,14
102.99001,-17.971502,14
24.459307,-42.28276,14
-62.63419,36.8574,14
7.141626,-8.727998,14
-23.469233,-20.344976,14
-58.54057,67.63806,14
-26.940174,38.14414,14
82.80627,-22.014706,14
23.323116,3.4250884,14
41.504677,-2.3087263,14
-61.75035,39.60251,14
71.73526,43.340088,14
4.926559,-41.22093,14
66.68711,-12.675396,14
55.431206,-21.593409,14
-71.26456,-43.906845,14
60.81444,-25.170822,14
-35.163002,65.12807,14
-58.586414,38.76382,14
44.687008,43.99549,14
62.52412,-20.957445,14
13.051323,-44.891075,14
-53.177216,37.79412,14
-56.573345,40.70646,14
-1.5469159,29.583939,14
6.384953,-25.978418,14
23.756708,9.309591,14
64.60566,-12.184909,14
2.9851542,1.9567965,14
34.81531,-76.54376,14
77.583405,-32.599243,14
69.23374,12.876847,14
72.09854,-17.762148,14
65.16742,0.4524848,14
15.177114,-48.36939,14
-52.15953,45.645283,14
-37.201355,-46.553875,14
-9.453509,28.336966,14
25.529367,-14.145955,14
37.67225,-13.186513,14
26.25579,-9.9033,14
35.935196,-15.006337,14
-58.691242,60.090763,14
-51.64014,64.8928,14
19.065516,-73.23508,14
28.364313,-17.922485,14
-13.979463,-60.834137,14
20.42496,-26.701149,14
66.35913,22.313995,14
25.046057,-21.574469,14
-19.766497,39.81895,14
63.651962,-18.271679,14
-33.086395,-32.46422,14
-27.1231,19.629225,14
-58.32334,40.350307,14
-38.88895,40.813065,14
46.274136,33.16034,14
99.69307,7.991135,14
44.068775,16.139936,14
27.130009,11.938958,14
48.57367,-7.4012914,14
38.11812,1.3935336,14
20.357416,-14.313633,14
37.86414,-63.75524,14
63.579285,-9.647099,14
-6.199871,29.115686,14
-65.80255,53.91764,14
10.142347,-45.661633,14
-16.469984,44.814507,14
66.73496,22.671581,14
-46.080463,68.3294,14
29.913036,15.519703,14
74.41746,-45.749863,14
-15.970653,6.805932,14
41.377182,-39.678303,14
16.569511,-45.385803,14
57.639515,-10.311295,14
16.54448,-36.797512,14
-25.850441,2.5981936,14
97.614,-22.607014,14
60.652702,-10.568307,14
59.207108,-6.555454,14
42.90272,-29.158796,14
4.2808104,-9.123055,14
-9.178462,26.637362,14
-1.8923529,-9.9527855,14
69.572075,33.745495,14
8.096244,28.145899,14
-30.671913,-57.177284,14
66.241745,-44.791622,14
94.43569,-36.58885,14
44.042118,23.41591,14
-50.24361,39.536232,14
33.707962,-70.74664,14
65.29332,-47.46976,14
83.16505,-17.599316,14
62.425343,-18.97053,14
-39.46174,59.804874,14
16.813166,5.449965,14
52.527958,-1.6870186,14
88.449905,7.5468864,14
56.37256,18.631283,14
-52.888275,36.060463,14
-51.443275,33.19456,14
22.524408,7.8407407,14
50.913464,12.811334,14
91.752754,-15.849835,14
84.30945,-22.775837,14
11.521211,-2.3733976,14
75.62638,19.1367,14
63.357327,16.432917,14
54.776466,-46.713745,14
56.00353,6.556618,14
44.19122,15.949231,14
43.376118,-1.1404214,14
43.10513,-64.94537,14
74.291,-35.099842,14
64.28323,31.764326,14
59.141544,-32.069057,14
65.036064,-36.672096,14
24.575619,2.2611153,14
-22.257483,17.791618,14
49.134018,-31.945307,14
0.5553663,24.80546,14
68.96069,-50.970062,14
26.871805,32.622375,14
78.831,14.986122,14
-33.423336,-7.8673916,14
5.7300916,-50.135082,14
10.790591,-88.03102,14
-8.323919,-13.373251,14
-50.504467,59.961323,14
-13.877399,-21.245205,14
41.66298,-33.61403,14
41.733932,29.416813,14
32.046825,-18.097303,14
77.805984,-29.787441,14
-44.646507,32.167,14
21.245745,-5.735389,14
5.493997,-15.462384,14
42.601906,-40.52386,14
-56.61302,55.441994,14
24.005747,2.853212,14
47.49204,27.56268,14
41.557526,-74.82545,14
-1.3145612,-35.71032,14
23.613811,-25.45742,14
11.308467,-64.01731,14
93.57537,-29.809307,14
50.14723,26.087564,14
65.52892,-16.276854,14
-45.64064,-42.26577,14
-51.226814,61.085583,14
0.3956741,39.11458,14
-67.93799,53.882977,14
68.83969,-25.443441,14
-70.11966,46.73062,14
-20.389908,19.908094,14
-14.816721,-71.99338,14
16.061405,-7.475174,14
67.54029,-16.857473,14
75.75024,3.7643733,14
19.360779,5.846287,14
22.174698,-3.7039347,14
11.064574,-79.4155,14
-4.7360687,-0.58758134,14
-5.502524,-39.549896,14
23.791418,-31.851198,14
-1.8194219,-91.93611,14
-13.7634115,-68.87039,14
26.438297,-71.35129,14
-5.5938554,-86.89382,14
23.835478,-22.58215,14
33.629177,38.066387,14
22.102146,24.826042,14
31.505013,-20.67584,14
75.67058,3.0439787,14
69.563835,-31.588127,14
29.704563,10.755922,14
34.808086,43.262493,14
21.108637,5.3374047,14
41.671627,3.806365,14
-21.719269,-86.25967,14
15.883719,-35.78642,14
15.334597,-34.37954,14
68.847176,8.40404,14
41.137814,22.042852,14
29.982103,-15.470949,14
65.16568,4.2138133,14
75.69767,35.8195,14
-42.96609,37.207714,14
-52.78379,37.01199,14
-16.669674,2.344392,14
-58.781563,63.46937,14
43.711456,8.8326025,14
-22.843676,25.095186,14
30.653486,11.586492,14
40.736153,7.4268427,14
-16.124563,-6.0279846,14
15.955949,-10.590618,14
16.071398,-8.840438,14
-27.055403,31.335905,14
-8.424127,38.41921,14
-34.79778,65.04474,14
60.131317,-9.534467,14
22.816334,-60.759945,14
-29.225632,-73.56499,14
-40.562862,28.012453,14
77.03567,-18.608974,14
30.279882,-31.957716,14
-18.536274,-8.267235,14
-15.682172,-20.625591,14
53.51743,-33.172596,14
17.849007,-53.398804,14
-8.817536,-22.541718,14
22.206585,-35.432026,14
40.204777,-62.747528,14
73.00063,-26.95751,14
7.740064,-40.45665,14
81.648415,21.888016,14
-22.420046,-11.443107,14
-5.2186737,3.8102038,14
-40.268234,59.37187,14
26.172178,-18.222664,14
70.94837,-33.78223,14
45.874603,-70.58665,14
65.77018,-22.65079,14
-23.155275,-41.49173,14
-6.2515655,5.417684,14
38.268185,-70.41997,14
48.68545,-31.380884,14
24.717628,-16.790833,14
79.78676,1.2805238,14
27.589277,6.1669426,14
64.157234,25.9933,14
50.037952,17.615036,14
-27.062748,52.915253,14
60.65893,5.741375,14
53.42416,-23.344799,14
-67.26026,58.903576,14
-59.445736,63.405922,14
58.834366,-18.661484,14
42.57531,-5.115733,14
-4.30824,-63.985813,14
30.33583,-31.9366,14
86.83787,-28.335457,14
59.9794,-3.851386,14
44.61394,-40.419758,14
66.568565,-36.767097,14
53.427216,-12.716137,14
-26.08627,29.771812,14
-18.83787,-37.980442,14
32.303085,16.154354,14
3.439461,-7.0543694,14
22.66958,-70.677536,14
-52.543903,51.547558,14
-63.70248,15.3529,14
17.787766,30.945787,14
-5.6466246,-36.598324,14
59.464382,-34.996433,14
25.582819,-16.593254,14
7.38687,30.400988,14
-53.06464,41.341682,14
31.052597,-7.1215234,14
-57.245655,35.270893,14
12.760811,8.001644,14
-15.3996935,-20.765558,14
29.478477,-36.978317,14
24.412355,11.544247,14
15.197277,-18.838781,14
56.387894,18.638988,14
-68.99478,44.010033,14
51.710632,-41.958565,14
40.62576,26.137312,14
-52.83716,39.225086,14
-32.66838,-25.542313,14
48.79307,-31.392303,14
-24.190481,-60.881588,14
-14.652468,-3.8956037,14
39.7109,-7.114275,14
18.347418,-4.7987413,14
-14.615381,3.4839742,14
75.92935,-12.62195,14
4.067861,18.345098,14
-41.1641,54.890984,14
-11.432087,-10.104954,14
-12.006637,-24.290527,14
-43.066284,61.30806,14
-11.292702,11.882309,14
-17.083035,-4.227569,14
74.61101,6.9817476,14
78.23249,-11.521867,14
33.338753,-0.33803296,14
39.866554,-3.33549,14
20.085705,-39.28569,14
36.28827,-6.8040514,14
-32.4801,-29.960487,14
84.34005,-29.511848,14
-51.228336,49.36278,14
-33.649605,-3.8896713,14
41.469955,15.236025,14
95.53714,-38.07257,14
-39.946976,34.194973,14
-49.160763,40.324703,14
39.10001,-0.5688514,14
86.78962,14.799839,14
16.547424,-45.42462,14
-41.073368,-12.07679,14
-61.76167,39.50781,14
-13.773919,-14.403963,14
-21.176619,19.852865,14
-26.920557,41.267933,14
-38.503895,54.12313,14
59.452625,29.879633,14
-43.223125,43.75688,14
22.050776,-66.94215,14
13.090956,9.487426,14
37.29016,27.169939,14
53.73966,-15.214378,14
22.512531,-35.44571,14
-72.76169,52.44953,14
-55.921753,46.44587,14
39.36634,-34.054043,14
-2.8268857,-38.076138,14
75.19552,-23.165285,14
-46.412567,34.056087,14
-63.955948,41.13723,14
-51.278645,49.409504,14
-47.054363,41.540184,14
25.44565,13.86261,14
72.28003,-24.495794,14
79.06968,-26.560946,14
-29.98839,27.283554,14
-65.82947,46.80969,14
-47.856888,45.98888,14
11.67145,-2.6585972,14
-49.889946,44.68043,14
64.12344,26.084303,14
7.36903,30.414248,14
-50.86993,40.98913,14
22.922491,-43.690475,14
-35.53385,48.58728,14
44.69082,5.0073223,14
73.04779,-18.084059,14
40.262478,-22.371283,14
-18.735384,-5.463029,14
-24.945461,-56.87775,14
-14.186089,-35.439465,14
-7.154007,-67.41068,14
-4.899636,32.46076,14
22.237177,44.886497,14
-32.688854,-11.342719,14
86.844864,-28.33434,14
38.97906,-27.763449,14
12.047938,-21.490234,14
49.798023,-25.122217,14
78.84785,45.1796,14
