1, 845.0, 957, 0.8829676071055381, 845.0, 957, 0.8829676071055381
2, 122.0, 843, 0.14472123368920523, 967.0, 1800, 0.5372222222222223
3, 318.0, 468, 0.6794871794871795, 1285.0, 2268, 0.5665784832451499
4, 139.0, 203, 0.6847290640394089, 1424.0, 2471, 0.576284904896803
5, 376.0, 588, 0.6394557823129252, 1800.0, 3059, 0.5884275907159202
6, 515.0, 882, 0.5839002267573696, 2315.0, 3941, 0.5874143618370972
7, 246.0, 619, 0.3974151857835218, 2561.0, 4560, 0.5616228070175439
8, 421.0, 911, 0.4621295279912184, 2982.0, 5471, 0.545055748492049
9, 6.0, 434, 0.013824884792626729, 2988.0, 5905, 0.5060118543607113
10, 300.0, 900, 0.3333333333333333, 3288.0, 6805, 0.4831741366642175
11, 19.0, 180, 0.10555555555555556, 3307.0, 6985, 0.4734430923407301
12, 27.0, 950, 0.028421052631578948, 3334.0, 7935, 0.4201638311279143
13, 372.0, 756, 0.49206349206349204, 3706.0, 8691, 0.4264181337015303
14, 269.0, 817, 0.3292533659730722, 3975.0, 9508, 0.41806899453092133
15, 116.0, 756, 0.15343915343915343, 4091.0, 10264, 0.3985775526110678
16, 830.0, 959, 0.8654848800834203, 4921.0, 11223, 0.4384745611690279
17, 106.0, 775, 0.1367741935483871, 5027.0, 11998, 0.41898649774962493
18, 526.0, 858, 0.6130536130536131, 5553.0, 12856, 0.43193839452395766
19, 302.0, 801, 0.37702871410736577, 5855.0, 13657, 0.42871787361792485
20, 587.0, 857, 0.6849474912485414, 6442.0, 14514, 0.4438473198291305
21, 0.0, 53, 0.0, 6442.0, 14567, 0.4422324431935196
22, 27.0, 671, 0.040238450074515646, 6469.0, 15238, 0.42453077831736447
23, 408.0, 951, 0.42902208201892744, 6877.0, 16189, 0.42479461362653653
24, 449.0, 958, 0.46868475991649267, 7326.0, 17147, 0.42724674870239693
25, 66.0, 652, 0.10122699386503067, 7392.0, 17799, 0.4153042305747514
26, 323.0, 808, 0.3997524752475248, 7715.0, 18607, 0.4146289031009835
27, 301.0, 956, 0.3148535564853556, 8016.0, 19563, 0.4097531053519399
28, 389.0, 853, 0.45603751465416176, 8405.0, 20416, 0.4116869122257053
29, 3.0, 821, 0.0036540803897685747, 8408.0, 21237, 0.3959127937090926
30, 43.0, 378, 0.11375661375661375, 8451.0, 21615, 0.39097848716169326
31, 243.0, 485, 0.5010309278350515, 8694.0, 22100, 0.39339366515837104
32, 317.0, 766, 0.41383812010443866, 9011.0, 22866, 0.39407854456398145
33, 142.0, 780, 0.18205128205128204, 9153.0, 23646, 0.3870844963207308
34, 533.0, 664, 0.802710843373494, 9686.0, 24310, 0.3984368572603867
35, 85.0, 471, 0.18046709129511676, 9771.0, 24781, 0.3942940155764497
36, 75.0, 573, 0.13089005235602094, 9846.0, 25354, 0.3883410901632878
37, 216.0, 513, 0.42105263157894735, 10062.0, 25867, 0.38898983260524994
38, 758.0, 919, 0.8248095756256801, 10820.0, 26786, 0.4039423579481819
39, 542.0, 903, 0.6002214839424141, 11362.0, 27689, 0.41034345769077973
40, 359.0, 905, 0.3966850828729282, 11721.0, 28594, 0.4099111701755613
41, 689.0, 924, 0.7456709956709957, 12410.0, 29518, 0.42042143776678637
